fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,pf,qf,pt,qt,mu_sf,mu_st,mu_angmin,mu_angmax
2092,2063,0.00409,0.02397,0.01197,251,0,0,0,0,1,0,0,120.77,-24.31,-120.16,26.66,0,0,0,0
2126,2065,0.00712,0.04025,0.02165,251,0,0,0,0,1,0,0,-66.54,-23.65,66.88,23.34,0,0,0,0
2073,2066,0.01087,0.06371,0.03181,251,0,0,0,0,1,0,0,69.75,-11.79,-69.23,11.52,0,0,0,0
2068,2067,0.00995,0.05832,0.02912,251,0,0,0,0,1,0,0,60.64,-0.2,-60.27,-0.54,0,0,0,0
2068,2088,0.00135,0.00792,0.00396,251,0,0,0,0,1,0,0,-66.4,-1.43,66.46,1.38,0,0,0,0
2069,2072,0.00557,0.03267,0.01631,251,0,0,0,0,1,0,0,-98.27,37.54,98.86,-35.79,0,0,0,0
2069,5074,0.0102,0.04493,0.02092,187,0,0,0,0,1,0,0,29.43,53.26,-29.05,-53.77,0,0,0,0
2071,2070,0.00129,0.05708,0,249,0,0,1,0,1,0,0,112.5,-2.46,-112.34,9.68,0,0,0,0
2088,2070,0.00235,0.01376,0.00687,251,0,0,0,0,1,0,0,-15.82,-4.85,15.83,4.2,0,0,0,0
2070,5237,0.00727,0.03095,0.01548,257.25,0,0,0,0,1,0,0,96.51,-13.89,-95.82,15.26,0,0,0,0
2072,2102,0.0084,0.04925,0.0246,251,0,0,0,0,1,0,0,-108.56,33.04,109.61,-29.44,0,0,0,0
2074,2073,0.00225,0.04467,0,144,0,0,1,0,1,0,0,73.31,-25.81,-73.18,28.45,0,0,0,0
2076,2073,0.00347,0.07389,0,64,0,0,1,0,1,0,0,22.5,6.39,-22.48,-6.01,0,0,0,0
2087,2073,0.01908,0.08409,0.03914,187,0,0,0,0,1,0,0,-47.31,13.1,47.76,-15.2,0,0,0,0
2073,3079,0.01377,0.08073,0.04031,251,0,0,0,0,1,0,0,-21.85,4.55,21.91,-8.34,0,0,0,0
2075,2074,0.01303,0.29308,0,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3115,2074,0.0052,0.02972,0.00447,221,0,0,0,0,1,0,0,73.62,-24.5,-73.31,25.81,0,0,0,0
2078,2077,0.002,0.07139,0,189,0,0,1,0,1,0,0,84.38,-4.82,-84.24,9.72,0,0,0,0
2077,2110,0.00218,0.01278,0.00638,310,0,0,0,0,1,0,0,145.59,-50.01,-145.09,52.23,0,0,0,0
2077,2133,0.00307,0.01798,0.00898,251,0,0,0,0,1,0,0,-61.34,40.29,61.5,-40.29,0,0,0,0
2086,2080,0.01338,0.05896,0.02745,187,0,0,0,0,1,0,0,-55.56,8.41,55.99,-9.25,0,0,0,0
2133,2080,0.01236,0.07244,0.03618,251,0,0,0,0,1,0,0,-67.18,38.68,67.92,-38.06,0,0,0,0
2081,2129,0.01257,0.05349,0.02675,187,0,0,0,0,1,0,0,34.69,7.35,-34.53,-9.33,0,0,0,0
2083,2082,0.00401,0.14309,0,91,0,0,1,0,1,0,0,19.95,10.07,-19.93,-9.39,0,0,0,0
2084,2082,0.00414,0.18022,0,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2085,2082,0.00156,0.07238,0,98,0,0,1,0,1,0,0,-0,-0,0,0,0,0,0,0
2089,2088,0.00259,0.12398,0,84,0,0,1,0,1,0,0,50.7,-0.29,-50.63,3.47,0,0,0,0
2090,2121,0.01763,0.075,0.03751,187,0,0,0,0,1,0,0,-25.29,-0.4,25.4,-2.92,0,0,0,0
2094,2093,0.0017,0.10337,0,88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2095,2093,0.00149,0.05101,0,164,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2097,2096,0.00012,0.00729,0,836,0,0,1,0,1,0,0,138.35,-20.42,-138.33,21.77,0,0,0,0
2099,2096,0.0003,0.03477,0,237,0,0,1,0,1,0,0,7.5,-1.44,-7.5,1.46,0,0,0,0
2100,2096,0.00075,0.04235,0,386,0,0,1,0,1,0,0,112.5,-21.6,-112.41,26.93,0,0,0,0
2098,2097,0.00183,0.13303,0,146,0,0,1,0,1,0,0,-43.51,5.76,43.54,-3.36,0,0,0,0
2097,3096,0.00546,0.05679,0.19351,750,0,0,0,0,1,0,0,-181.9,23.78,183.67,-25.8,0,0,0,0
2102,2101,0.00013,0.00916,0,1072,0,0,1,0,1,0,0,-281.93,16.33,282.03,-9.21,0,0,0,0
2103,2101,0.00019,0.01252,0,542,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
2104,2101,0.00022,0.0164,0,542,0,0,1,0,1,0,0,0,0,-0,0,0,0,0,0
2105,2101,0.00055,0.02588,0,544,0,0,1,0,1,0,0,-0,0,0,-0,0,0,0,0
2101,5083,0.00059,0.00721,0.47876,2020,0,0,0,0,1,0,0,248.96,-17.97,-248.6,-26.65,0,0,0,0
2102,2107,0.00156,0.01139,0.00646,310,0,0,0,0,1,0,0,139.96,29.21,-139.64,-27.6,0,0,0,0
2124,2106,0.00485,0.02842,0.01419,251,0,0,0,0,1,0,0,-63.32,6.9,63.52,-7.12,0,0,0,0
2106,2129,0.00424,0.01803,0.00902,187,0,0,0,0,1,0,0,-11.23,-14.35,11.24,13.52,0,0,0,0
2107,2125,0.0109,0.06393,0.03192,251,0,0,0,0,1,0,0,65.49,6.59,-65.03,-7.06,0,0,0,0
2130,2108,0.00945,0.04022,0.02012,187,0,0,0,0,1,0,0,58.32,-9,-58,8.35,0,0,0,0
5472,2108,0.01619,0.07138,0.03323,187,0,0,0,0,1,0,0,-55.35,7.87,55.86,-8.96,0,0,0,0
2111,5187,0.01319,0.05811,0.02705,187,0,0,0,0,1,0,0,36.25,-11.16,-36.06,9.29,0,0,0,0
2111,5472,0.02196,0.09676,0.04504,187,0,0,0,0,1,0,0,-50.2,7.21,50.78,-9.16,0,0,0,0
2114,2113,0.00013,0.00965,0,924,0,0,1,0,1,0,0,-238.85,-18.51,238.92,23.91,0,0,0,0
2115,2113,0.00077,0.03843,0,410,0,0,1,0,1,0,0,184.21,-20.5,-183.95,33.55,0,0,0,0
2116,2113,0.00027,0.02003,0,402,0,0,1,0,1,0,0,184.21,-20.5,-184.12,27.24,0,0,0,0
2117,2113,0.00043,0.0445,0,404,0,0,1,0,1,0,0,184.21,-20.5,-184.07,35.69,0,0,0,0
2118,2113,0.00064,0.04928,0,391,0,0,1,0,1,0,0,184.21,-20.5,-183.99,37.37,0,0,0,0
2119,2113,0.00034,0.02438,0,389,0,0,1,0,1,0,0,184.21,-20.5,-184.1,28.72,0,0,0,0
2120,2113,0.0007,0.04736,0,392,0,0,1,0,1,0,0,184.21,-4.83,-183.98,20.6,0,0,0,0
5049,2113,0.00053,0.01087,0.75821,2768,0,0,0,0,1,0,0,-613.86,-56.25,615.83,19.14,0,0,0,0
2113,8126,0.00058,0.01198,0.83533,2768,0,0,0,0,1,0,0,-425.27,-161.75,426.37,96.92,0,0,0,0
5450,2124,0.00519,0.02933,0.01578,251,0,0,0,0,1,0,0,-41.94,11.96,42.04,-12.93,0,0,0,0
2125,5078,0.00981,0.04323,0.02012,187,0,0,0,0,1,0,0,-14.7,12.37,14.74,-14.19,0,0,0,0
2125,5215,0.00341,0.01999,0.00998,251,0,0,0,0,1,0,0,75.67,-6.46,-75.47,6.63,0,0,0,0
2126,5220,0.0038,0.02226,0.01112,251,0,0,0,0,1,0,0,52.31,19.62,-52.19,-20.07,0,0,0,0
2128,2127,0.00066,0.06242,0,308,0,0,1,0,1,0,0,44.47,-15.88,-44.46,17.19,0,0,0,0
2127,5164,0.01,0.1,3,2768,0,0,0,0,1,0,0,506.64,-51.31,-481.77,-13.68,0,0,0,0
2129,5141,0.00446,0.02617,0.01307,251,0,0,0,0,1,0,0,55.27,-20.81,-55.11,20.43,0,0,0,0
2131,2130,0.00178,0.07699,0,214,0,0,1,0,1,0,0,58.39,-6.35,-58.32,9,0,0,0,0
2132,2131,0.00583,0.25242,0,24,0,0,1,0,1,0,0,-11.94,6.95,11.95,-6.49,0,0,0,0
3021,2131,0.02143,0.09374,0.01428,149,0,0,0,0,1,0,0,71.44,-9.47,-70.34,12.84,0,0,0,0
3002,3001,0.00103,0.06934,0,171,0,0,1,0,1,0,0,-62.42,-15,62.46,17.85,0,0,0,0
3002,3001,0.00103,0.06934,0,171,0,0,1,0,1,0,0,-62.42,-15,62.46,17.85,0,0,0,0
3001,6177,0.00653,0.06378,0.12272,548,0,0,0,0,1,0,0,-109.91,-17.31,110.68,12.07,0,0,0,0
6285,3001,0.00639,0.04566,0.08324,443,0,0,0,0,1,0,0,15.04,9.96,-15.01,-18.39,0,0,0,0
3002,3107,0.01283,0.07327,0.01101,98,0,0,0,0,1,0,0,11.97,-1.97,-11.96,0.97,0,0,0,0
3004,3003,0.00324,0.10104,0,51,0,0,1,0,1,0,0,28.13,-5.4,-28.1,6.21,0,0,0,0
3003,3103,0.01071,0.04441,0.00754,149,0,0,0,0,1,0,0,97.37,-4.05,-96.39,7.34,0,0,0,0
3141,3003,0.00248,0.01085,0.00165,149,0,0,0,0,1,0,0,69.38,2.49,-69.26,-2.16,0,0,0,0
3005,3052,0.07286,0.17811,0.02332,98,0,0,0,0,1,0,0,6.29,4.14,-6.24,-6.42,0,0,0,0
3126,3005,0.0221,0.13272,0.01801,98,0,0,0,0,1,0,0,13.67,4.6,-13.63,-6.22,0,0,0,0
3006,3049,0.01784,0.0795,0.01166,149,0,0,0,0,1,0,0,66.3,-15.28,-65.49,17.73,0,0,0,0
3145,3006,0.01721,0.07139,0.01211,149,0,0,0,0,1,0,0,74.61,-10.46,-73.65,13.2,0,0,0,0
3007,3013,0.0282,0.12334,0.01878,149,0,0,0,0,1,0,0,53.12,-13.82,-52.31,15.44,0,0,0,0
3007,3137,0.00869,0.03873,0.00568,149,0,0,0,0,1,0,0,-51.05,0.09,51.27,0.3,0,0,0,0
3007,3145,0.01571,0.08971,0.01348,98,0,0,0,0,1,0,0,-17.04,9.49,17.1,-10.53,0,0,0,0
3008,3036,0.03575,0.14831,0.02517,149,0,0,0,0,1,0,0,51.85,-13.16,-50.83,14.88,0,0,0,0
3140,3008,0.0278,0.12389,0.01817,250,0,0,0,0,1,0,0,94.68,-15.67,-92.11,25.31,0,0,0,0
3143,3008,0.04389,0.1073,0.01405,98,0,0,0,0,1,0,0,-20.13,17.12,20.45,-17.76,0,0,0,0
3009,3024,0.0285,0.17117,0.02323,98,0,0,0,0,1,0,0,-0.76,-3.72,0.76,1.3,0,0,0,0
3146,3009,0.03539,0.14683,0.02492,149,0,0,0,0,1,0,0,-50.17,16.36,51.12,-15.03,0,0,0,0
3010,3076,0.02704,0.16239,0.02204,98,0,0,0,0,1,0,0,-14.5,2.27,14.56,-4.13,0,0,0,0
3093,3010,0.02325,0.1396,0.01894,98,0,0,0,0,1,0,0,-9.81,1.84,9.83,-3.6,0,0,0,0
3011,3012,0.01814,0.1036,0.01557,98,0,0,0,0,1,0,0,-6.98,-0.95,6.99,-0.62,0,0,0,0
3011,3124,0.02409,0.1376,0.02068,98,0,0,0,0,1,0,0,-20.16,-6.74,20.26,5.16,0,0,0,0
3012,6226,0.01815,0.10369,0.01558,98,0,0,0,0,1,0,0,-7.55,0.46,7.56,-2.01,0,0,0,0
3013,3077,0.00833,0.05,0.00679,98,0,0,0,0,1,0,0,-12.25,33.74,12.35,-33.8,0,0,0,0
3014,3124,0.04522,0.19779,0.03012,149,0,0,0,0,1,0,0,55.49,-16.39,-54.05,19.51,0,0,0,0
6212,3014,0.01229,0.05481,0.00804,149,0,0,0,0,1,0,0,78.21,-7.77,-77.49,10.16,0,0,0,0
3015,3121,0.00527,0.03162,0.00429,147,0,0,0,0,1,0,0,-32.95,-2.5,33,2.39,0,0,0,0
3015,3127,0.01148,0.0656,0.00986,109.76,0,0,0,0,1,0,0,-15.02,-3.28,15.05,2.41,0,0,0,0
3015,3128,0.00752,0.04513,0.00612,98,0,0,0,0,1,0,0,42.61,4.26,-42.47,-4.08,0,0,0,0
3017,3016,0.00189,0.07277,0,200,0,0,1,0,1,0,0,127.13,-0.17,-126.83,11.7,0,0,0,0
3016,3083,0.00919,0.05252,0.00789,221,0,0,0,0,1,0,0,74.37,-16.54,-73.85,18.7,0,0,0,0
3016,3103,0.00883,0.03662,0.00621,149,0,0,0,0,1,0,0,-56.76,19.13,57.07,-18.48,0,0,0,0
3016,3131,0.03765,0.09203,0.01205,98,0,0,0,0,1,0,0,-0.13,-9.47,0.16,8.29,0,0,0,0
3139,3016,0.02927,0.12143,0.02061,221,0,0,0,0,1,0,0,-105.93,16.96,109.35,-4.83,0,0,0,0
3019,3018,0.00052,0.03897,0,142.2,0,0,1,0,1,0,0,-75.98,1.21,76.01,0.91,0,0,0,0
3019,3018,0.00053,0.03897,0,142.2,0,0,1,0,1,0,0,-75.98,1.23,76.01,0.89,0,0,0,0
3020,3018,0.00133,0.06779,0,200,0,0,1,0,1,0,0,112.5,1.34,-112.34,6.75,0,0,0,0
3018,3050,0.01395,0.13638,0.2624,548,0,0,0,0,1,0,0,66.01,-13.05,-65.44,-9.03,0,0,0,0
3018,3058,0.0091,0.0889,0.17104,548,0,0,0,0,1,0,0,-105.69,4.5,106.66,-13.18,0,0,0,0
3024,3019,0.01378,0.07869,0.01182,98,0,0,0,0,1,0,0,-10.9,-4.17,10.91,3.02,0,0,0,0
3114,3019,0.01054,0.07345,0.01201,221,0,0,0,0,1,0,0,-92.51,-4.2,93.39,9.05,0,0,0,0
3114,3019,0.01054,0.07345,0.01201,221,0,0,0,0,1,0,0,-92.51,-4.2,93.39,9.05,0,0,0,0
3049,3021,0.01086,0.07565,0.01237,221,0,0,0,0,1,0,0,130.15,-11.21,-128.32,22.69,0,0,0,0
5397,3021,0.02082,0.09277,0.0136,149,0,0,0,0,1,0,0,-54.29,15.32,54.95,-13.77,0,0,0,0
3033,3022,0.06611,0.16158,0.02116,147,0,0,0,0,1,0,0,31.17,-6.69,-30.52,6.15,0,0,0,0
3085,3022,0.01233,0.07039,0.01058,98,0,0,0,0,1,0,0,-5.91,12.19,5.93,-13.12,0,0,0,0
3049,3023,0.01656,0.0738,0.01082,149,0,0,0,0,1,0,0,-75.24,-9.52,76.18,12.58,0,0,0,0
3023,3067,0.09726,0.23774,0.03113,98,0,0,0,0,1,0,0,-46.42,20.27,48.85,-17.62,0,0,0,0
3023,3115,0.03509,0.21073,0.0286,98,0,0,0,0,1,0,0,-40.17,16.92,40.82,-15.98,0,0,0,0
3035,3025,0.05582,0.13643,0.01786,98,0,0,0,0,1,0,0,10.57,-2.8,-10.5,1.17,0,0,0,0
3025,3036,0.0401,0.16637,0.02823,149,0,0,0,0,1,0,0,-36.2,8.63,36.77,-9.1,0,0,0,0
3025,3101,0.02809,0.12288,0.01871,149,0,0,0,0,1,0,0,33.03,-13.68,-32.68,13.34,0,0,0,0
3027,3026,0.00258,0.11301,0,250,0,0,1,0,1,0,0,-9.94,-8.49,9.94,8.67,0,0,0,0
3028,3026,0.00048,0.03228,0,270,0,0,1,0,1,0,0,150,36.96,-149.9,-29.84,0,0,0,0
3026,5395,0.00227,0.01625,0.02963,443,0,0,0,0,1,0,0,139.95,21.17,-139.52,-21.2,0,0,0,0
3027,3102,0.02467,0.05926,0.00804,221,0,0,0,0,1,0,0,9.94,8.49,-9.9,-9.21,0,0,0,0
3147,3029,0.01187,0.06781,0.01019,250,0,0,0,0,1,0,0,-60.42,11.21,60.84,-9.87,0,0,0,0
3029,5241,0.01232,0.05113,0.00868,149,0,0,0,0,1,0,0,-65.71,8.49,66.22,-7.29,0,0,0,0
3030,3072,0.00885,0.05057,0.0076,190,0,0,0,0,1,0,0,-45.02,20.23,45.23,-19.82,0,0,0,0
3114,3030,0.02646,0.10977,0.01863,156.45,0,0,0,0,1,0,0,86.72,-19.45,-84.7,25.89,0,0,0,0
3054,3031,0.03288,0.08037,0.01052,98,0,0,0,0,1,0,0,-5.05,12.62,5.11,-13.53,0,0,0,0
3031,3070,0.03731,0.09121,0.01194,150,0,0,0,0,1,0,0,-90.9,19.84,94.13,-13.15,0,0,0,0
3031,3140,0.02073,0.09067,0.01381,149,0,0,0,0,1,0,0,71.05,-10.49,-69.99,13.77,0,0,0,0
3032,3094,0.00583,0.04065,0.00664,250,0,0,0,0,1,0,0,-167.68,-4.78,169.31,15.49,0,0,0,0
3099,3032,0.00703,0.03076,0.00468,149,0,0,0,0,1,0,0,-94.17,18.22,94.81,-15.86,0,0,0,0
3034,3033,0.00593,0.17201,0,125,0,0,1,0,1,0,0,97.87,17.14,-97.32,-1.14,0,0,0,0
3136,3033,0.00696,0.01672,0.00227,250,0,0,0,0,1,0,0,-65.84,-7.32,66.14,7.82,0,0,0,0
3035,3066,0.08317,0.2033,0.02662,98,0,0,0,0,1,0,0,-14.03,1.82,14.2,-4.09,0,0,0,0
3036,3066,0.03434,0.19612,0.02947,98,0,0,0,0,1,0,0,8.26,-7.43,-8.23,4.66,0,0,0,0
3038,3037,0.00411,0.1621,0,82,0,0,1,0,1,0,0,59.49,-11.05,-59.34,16.89,0,0,0,0
3039,3037,0.00051,0.03079,0,280,0,0,1,0,1,0,0,156.75,43.36,-156.63,-35.83,0,0,0,0
3078,3037,0.00125,0.01223,0.02354,548,0,0,0,0,1,0,0,-54.44,-38.38,54.49,36.42,0,0,0,0
3037,3088,0.00895,0.08746,0.16828,548,0,0,0,0,1,0,0,161.48,-17.48,-159.26,21.34,0,0,0,0
3038,3080,0.00768,0.04384,0.00659,98,0,0,0,0,1,0,0,41.5,-8.99,-41.36,9.09,0,0,0,0
3085,3038,0.00471,0.02825,0.00383,250,0,0,0,0,1,0,0,101.48,-17.47,-100.99,20.03,0,0,0,0
3072,3040,0.02206,0.09153,0.01553,149,0,0,0,0,1,0,0,-73.26,36.07,74.71,-31.63,0,0,0,0
3139,3040,0.01922,0.08563,0.01256,250,0,0,0,0,1,0,0,91.01,-21.18,-89.32,27.49,0,0,0,0
3042,3041,0.00322,0.18545,0,240,0,0,1,0,1,0,0,99.45,0.23,-99.13,17.86,0,0,0,0
3043,3041,0.00205,0.14897,0,57,0,0,1,0,1,0,0,-0,0,0,0,0,0,0,0
3044,3041,0.00154,0.10487,0,112,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
3045,3041,0.00096,0.05895,0,550,0,0,1,0,1,0,0,0,-0,0,0,0,0,0,0
3041,3046,0.0031,0.02,0.05832,820,0,0,0,0,1,0,0,483.12,-36.71,-476.13,75.77,0,0,0,0
3041,3058,0.00347,0.02481,0.04523,750,0,0,0,0,1,0,0,-383.99,18.86,388.92,11.66,0,0,0,0
3042,3064,0.02146,0.09562,0.01402,221,0,0,0,0,1,0,0,-9.55,-14,9.6,12.81,0,0,0,0
3111,3042,0.01081,0.04816,0.00706,221,0,0,0,0,1,0,0,84.65,-8.16,-83.89,10.85,0,0,0,0
3047,3046,0.00338,0.14142,0,290,0,0,1,0,1,0,0,179.99,27.71,-178.93,16.5,0,0,0,0
3048,3046,0.00027,0.016,0,1500,0,0,1,0,1,0,0,-772.18,91.65,773.75,1.09,0,0,0,0
3048,3046,0.00027,0.016,0,1500,0,0,1,0,1,0,0,-772.18,91.65,773.75,1.09,0,0,0,0
3046,3078,0.00316,0.0309,0.05946,820,0,0,0,0,1,0,0,-506.94,68.66,514.96,3.58,0,0,0,0
3082,3046,0.00313,0.03062,0.05891,750,0,0,0,0,1,0,0,390.07,-4.9,-385.5,43.49,0,0,0,0
3047,3064,0.01369,0.045,0.00446,221,0,0,0,0,1,0,0,-71.95,42.46,72.85,-39.96,0,0,0,0
3129,3047,0.02116,0.05173,0.00677,221,0,0,0,0,1,0,0,110.94,-46.77,-108.04,53.15,0,0,0,0
3048,5045,0.0011,0.013,0.63,2295,0,0,0,0,1,0,0,1010.4,16.84,-999.59,45.54,0,0,0,0
3048,5045,0.0011,0.013,0.63,2295,0,0,0,0,1,0,0,1010.4,16.84,-999.59,45.54,0,0,0,0
3048,5120,0.0013,0.015,1.02,2295,0,0,0,0,1,0,0,614.35,-114.29,-609.6,62.15,0,0,0,0
3048,5394,0.0013,0.015,1.02,2020,0,0,0,0,1,0,0,-178.26,-49.23,178.66,-52.82,0,0,0,0
3051,3050,0.00147,0.09038,0,122,0,0,1,0,1,0,0,-37.48,-18.78,37.51,20.35,0,0,0,0
3051,3050,0.00147,0.09038,0,122,0,0,1,0,1,0,0,-37.48,-18.78,37.51,20.35,0,0,0,0
4014,3050,0.01665,0.16272,0.31309,548,0,0,0,0,1,0,0,-203.33,40.48,210.38,-4.46,0,0,0,0
3052,3093,0.03727,0.22382,0.03037,98,0,0,0,0,1,0,0,-4.75,0.25,4.76,-3.27,0,0,0,0
3052,3107,0.01629,0.09779,0.01327,98,0,0,0,0,1,0,0,2.92,3.88,-2.91,-5.19,0,0,0,0
3054,3053,0.00422,0.16643,0,103,0,0,1,0,1,0,0,5.05,-12.62,-5.04,12.92,0,0,0,0
3055,3053,0.00065,0.02944,0,330,0,0,1,0,1,0,0,183.88,35.81,-183.67,-26.26,0,0,0,0
3056,3053,0.00099,0.0556,0,200,0,0,1,0,1,0,0,183.88,24.15,-183.57,-6.47,0,0,0,0
3057,3053,0.00152,0.05399,0,220,0,0,1,0,1,0,0,183.88,22.53,-183.4,-5.4,0,0,0,0
3058,3053,0.003,0.03,0.06,1000,0,0,0,0,1,0,0,195.91,-10.21,-194.82,14.65,0,0,0,0
3082,3053,0.00152,0.0149,0.02867,548,0,0,0,0,1,0,0,-109.34,-51.57,109.55,50.62,0,0,0,0
3053,3088,0.00333,0.03466,0.11812,750,0,0,0,0,1,0,0,320.48,-20.04,-317.25,41.12,0,0,0,0
3053,3088,0.00333,0.03466,0.11812,750,0,0,0,0,1,0,0,320.48,-20.04,-317.25,41.12,0,0,0,0
3059,3058,0.00178,0.135,0,250,0,0,1,0,1,0,0,88.97,-10.77,-88.83,21.34,0,0,0,0
3060,3058,0.00205,0.114,0,200,0,0,1,0,1,0,0,124.22,13.18,-123.93,3.26,0,0,0,0
3061,3058,0.00132,0.0814,0,155,0,0,1,0,1,0,0,124.22,13.94,-124.03,-2.18,0,0,0,0
3062,3058,0.00115,0.04113,0,190,0,0,1,0,1,0,0,124.22,19.46,-124.05,-13.45,0,0,0,0
3063,3058,0.00159,0.0585,0,190,0,0,1,0,1,0,0,124.22,14.87,-123.99,-6.41,0,0,0,0
3059,3111,0.01912,0.04672,0.00612,221,0,0,0,0,1,0,0,-26.75,13.1,26.91,-13.32,0,0,0,0
3065,3064,0.00856,0.17814,0,110,0,0,1,0,1,0,0,60.37,-11.59,-60.05,18.32,0,0,0,0
3064,3141,0.01218,0.05051,0.00857,149,0,0,0,0,1,0,0,-22.41,8.84,22.48,-9.45,0,0,0,0
3066,3142,0.03037,0.17347,0.02607,98,0,0,0,0,1,0,0,-28.01,-6.82,28.25,5.51,0,0,0,0
3068,3067,0.00117,0.04824,0,200,0,0,1,0,1,0,0,112.5,25.59,-112.36,-19.66,0,0,0,0
3067,3070,0.01175,0.06712,0.01009,98,0,0,0,0,1,0,0,36.43,6.19,-36.28,-6.38,0,0,0,0
3067,3094,0.01576,0.07025,0.0103,149,0,0,0,0,1,0,0,89.05,-0.2,-87.87,4.39,0,0,0,0
3067,3141,0.01175,0.05234,0.00768,149,0,0,0,0,1,0,0,-61.97,31.28,62.51,-29.68,0,0,0,0
3069,3077,0.01599,0.09132,0.01372,98,0,0,0,0,1,0,0,-28.81,0.98,28.95,-1.59,0,0,0,0
3069,3140,0.01354,0.03311,0.00434,98,0,0,0,0,1,0,0,25,-2.06,-24.92,1.84,0,0,0,0
3071,3070,0.00337,0.06343,0,200,0,0,1,0,1,0,0,127.65,-24.51,-127.09,35.11,0,0,0,0
3070,3131,0.00569,0.02535,0.00372,149,0,0,0,0,1,0,0,69.24,-15.58,-68.96,16.42,0,0,0,0
3142,3072,0.01958,0.11184,0.01681,98,0,0,0,0,1,0,0,-21.89,17.05,22.04,-17.95,0,0,0,0
3074,3073,0.00148,0.05882,0,115,0,0,1,0,1,0,0,74.85,-7.14,-74.77,10.47,0,0,0,0
3073,3076,0.01657,0.09953,0.01351,98,0,0,0,0,1,0,0,25.46,-1.79,-25.36,1.07,0,0,0,0
3123,3073,0.01212,0.06921,0.0104,98,0,0,0,0,1,0,0,-63.15,3.08,63.64,-1.34,0,0,0,0
3073,4002,0.03286,0.18769,0.0282,98,0,0,0,0,1,0,0,-14.34,-7.34,14.41,4.9,0,0,0,0
3132,3075,0.07582,0.18532,0.02427,98,0,0,0,0,1,0,0,-0.86,-3.34,0.87,0.92,0,0,0,0
3075,3138,0.0747,0.18259,0.02391,98,0,0,0,0,1,0,0,-13.05,-4.37,13.19,2.25,0,0,0,0
3077,3099,0.00591,0.03377,0.00508,221,0,0,0,0,1,0,0,40.86,-0.43,-40.77,0.48,0,0,0,0
3077,3131,0.01523,0.06786,0.00995,250,0,0,0,0,1,0,0,-150.82,16.37,154.31,-1.86,0,0,0,0
3079,3078,0.00156,0.05913,0,166,0,0,1,0,1,0,0,54.28,-7.1,-54.23,8.81,0,0,0,0
3081,3078,0.00202,0.06066,0,300,0,0,1,0,1,0,0,186.75,33.97,-186.08,-13.77,0,0,0,0
3078,3133,0.0042,0.03003,0.05475,523,0,0,0,0,1,0,0,-220.2,39.76,222.22,-31.02,0,0,0,0
3080,3079,0.00542,0.12325,0,90,0,0,1,0,1,0,0,41.36,-9.09,-41.26,11.27,0,0,0,0
3134,3079,0.01347,0.05936,0.02763,187,0,0,0,0,1,0,0,35.09,-6.33,-34.93,4.17,0,0,0,0
3083,3082,0.00172,0.064,0,161.06,0,0,1,0,1,0,0,107.07,-9.87,-106.88,17.06,0,0,0,0
3084,3082,0.00171,0.09998,0,300,0,0,1,0,1,0,0,174.37,-8.93,-173.85,39.41,0,0,0,0
3137,3083,0.00824,0.03605,0.00549,149,0,0,0,0,1,0,0,33.32,8.68,-33.22,-8.83,0,0,0,0
3086,3085,0.00703,0.2158,0,77,0,0,1,0,1,0,0,56.25,-1.69,-56.03,8.53,0,0,0,0
3087,3085,0.00831,0.19507,0,83,0,0,1,0,1,0,0,0,0,-0,0,0,0,0,0
3085,3128,0.0069,0.01687,0.00221,98,0,0,0,0,1,0,0,-39.55,-3.25,39.65,3.28,0,0,0,0
3089,3088,0.0005,0.02042,0,411,0,0,1,0,1,0,0,-237.63,-4.58,237.9,15.52,0,0,0,0
3092,3088,0.00152,0.0846,0,250,0,0,1,0,1,0,0,150,18.47,-149.68,-0.61,0,0,0,0
5395,3088,0.00237,0.0246,0.08383,750,0,0,0,0,1,0,0,-349.98,12.34,352.77,7.72,0,0,0,0
5395,3088,0.00237,0.0246,0.08383,750,0,0,0,0,1,0,0,-349.98,12.34,352.77,7.72,0,0,0,0
3090,3089,0.00098,0.02574,0,277,0,0,1,0,1,0,0,-46.68,-9.95,46.71,10.51,0,0,0,0
3089,5334,0.0094,0.05512,0.02752,409,0,0,0,0,1,0,0,190.93,-5.94,-187.67,22.13,0,0,0,0
3091,3090,0.00127,0.03474,0,268,0,0,1,0,1,0,0,-46.66,-9.2,46.68,9.95,0,0,0,0
3102,3091,0.00402,0.02416,0.00328,109.76,0,0,0,0,1,0,0,-16.32,-32.66,16.37,32.63,0,0,0,0
3091,3125,0.01164,0.02796,0.00379,98,0,0,0,0,1,0,0,30.29,45.02,-29.95,-44.61,0,0,0,0
3095,3094,0.00352,0.16184,0,250,0,0,1,0,1,0,0,90.45,19.62,-90.17,-6.81,0,0,0,0
3137,3094,0.018,0.04399,0.00576,221,0,0,0,0,1,0,0,-8.69,12.58,8.73,-13.08,0,0,0,0
